#Wave		#Intensity
3399.408203	928.158752
3398.738281	862.123718
3398.067383	942.666565
3397.396484	927.830688
3396.725586	858.000061
3396.054688	916.504700
3395.383789	938.334900
3394.711914	960.157349
3394.041016	956.323547
3393.369141	941.500732
3392.697266	974.299316
3392.026367	937.505737
3391.354492	992.262207
3390.681641	984.765076
3390.009766	977.270508
3389.337891	1002.714478
3388.665039	940.335938
3387.993164	951.144348
3387.320312	1078.992188
3386.647461	976.406616
3385.974609	990.859070
3385.301758	1016.273438
3384.628906	1027.058716
3383.956055	986.678894
3383.282227	990.158081
3382.609375	1048.432007
3381.935547	1044.594116
3381.261719	1051.712769
3380.587891	1040.573242
3379.914062	1014.835693
3379.240234	1054.804321
3378.566406	1076.512817
3377.891602	1094.564941
3377.217773	1065.187988
3376.542969	1086.882935
3375.868164	1057.517700
3375.193359	1060.976440
3374.518555	1140.985596
3373.843750	1035.088013
3373.168945	1122.361450
3372.494141	1173.170044
3371.818359	1169.319580
3371.142578	1129.049438
3370.467773	1114.283691
3369.791992	1114.086304
3369.116211	1113.889038
3368.440430	1164.644897
3367.763672	1102.577759
3367.087891	1146.041138
3366.411133	1200.401855
3365.735352	1207.463013
3365.058594	1138.159546
3364.381836	1167.043091
3363.705078	1243.171265
3363.028320	1184.801270
3362.351562	1268.166748
3361.673828	1151.683716
3360.997070	1311.306396
3360.319336	1125.853027
3359.642578	1299.948120
3358.964844	1317.870239
3358.287109	1168.812622
3357.609375	1281.110840
3356.930664	1255.483765
3356.252930	1287.912476
3355.575195	1251.411255
3354.896484	1291.082397
3354.217773	1265.471436
3353.539062	1294.249878
3352.861328	1279.521484
3352.181641	1304.662964
3351.502930	1297.184692
3350.824219	1329.559692
3350.144531	1253.258911
3349.465820	1354.438477
3348.786133	1231.089233
3348.106445	1390.160034
3347.426758	1295.804565
3346.747070	1418.618042
3346.067383	1324.291016
3345.387695	1302.350220
3344.707031	1349.140015
3344.027344	1309.120728
3343.346680	1446.285522
3342.666016	1402.647949
3341.985352	1406.013306
3341.304688	1409.377563
3340.624023	1391.061646
3339.943359	1416.102173
3339.261719	1549.489746
3338.581055	1430.044312
3337.899414	1372.021118
3337.217773	1389.827148
3336.536133	1476.203491
3335.854492	1537.288574
3335.172852	1468.463257
3334.491211	1406.877075
3333.808594	1482.368652
3333.126953	1474.893066
3332.444336	1496.263794
3331.761719	1550.070312
3331.079102	1510.148926
3330.396484	1549.519531
3329.713867	1534.832642
3329.031250	1631.820801
3328.347656	1541.490479
3327.665039	1602.433105
3326.981445	1602.148315
3326.297852	1515.470947
3325.615234	1601.578979
3324.931641	1601.294312
3324.247070	1507.467529
3323.563477	1654.682129
3322.879883	1517.721069
3322.195312	1621.731079
3321.510742	1646.609253
3320.827148	1649.911133
3320.142578	1610.084473
3319.458008	1728.377075
3318.773438	1634.660522
3318.087891	1637.961792
3317.403320	1619.713623
3316.717773	1662.514526
3316.033203	1655.038574
3315.347656	1701.407227
3314.662109	1697.515747
